2444214.553250	-73099	2444214.553250	2444214.553201	4.201667	14.687745
2444214.615620	-73098	2444214.615620	2444214.615564	4.819809	14.687745
2444214.677980	-73097	2444214.677980	2444214.677927	4.573984	14.687745
2444968.023090	-61017	2444968.023090	2444968.021101	171.849158	100.223745
2444968.957120	-61002	2444968.957120	2444968.956544	49.793373	100.223745
2444969.019620	-61001	2444969.019620	2444969.018907	61.643520	100.223745
2444978.997550	-60841	2444978.997550	2444978.996962	50.818956	100.223745
2444993.900780	-60602	2444993.900780	2444993.901682	-77.924019	59.615745
2444993.963280	-60601	2444993.963280	2444993.964045	-66.073872	59.615745
2444994.026420	-60600	2444994.026420	2444994.026408	1.072294	59.615745
2445020.905130	-60169	2445020.905130	2445020.904794	29.029495	19.871745
2445021.902920	-60153	2445021.902920	2445021.902600	27.687840	19.871745
2445024.833860	-60106	2445024.833860	2445024.833653	17.860736	59.615745
2445731.966400	-48767	2445731.966400	2445731.965959	38.129264	30.239745
2445763.833730	-48256	2445763.833730	2445763.833373	30.866218	5.183745
2445854.882800	-46796	2445854.882800	2445854.883127	-28.271744	100.223745
2446054.942310	-43588	2446054.942310	2446054.943136	-71.337372	100.223745
2446086.935650	-43075	2446086.935650	2446086.935275	32.363816	2.591745
2446086.997960	-43074	2446086.997960	2446086.997638	27.797958	2.591745
2448560.557800	-3410	2448560.557800	2448560.557543	22.189580	4.319745
2448773.215090	1	2448773.215090	2448773.214846	21.045551	5.183745
2448774.212930	16	2448774.212930	2448774.212652	24.023889	5.183745
2449137.912940	5848	2449137.912940	2449137.912767	14.942989	5.183745
2449143.962140	5945	2449143.962140	2449143.961963	15.287183	5.183745
2449144.024380	5946	2449144.024380	2449144.024326	4.673320	5.183745
2449144.086890	5947	2449144.086890	2449144.086689	17.387474	5.183745
2449144.960050	5961	2449144.960050	2449144.959769	24.313527	5.183745
2449145.022350	5962	2449145.022350	2449145.022131	18.883704	5.183745
2449145.084540	5963	2449145.084540	2449145.084494	3.949848	5.183745
2449145.147110	5964	2449145.147110	2449145.146857	21.847960	5.183745
2451870.776880	49670	2451870.776880	2451870.777384	-43.515797	5.183745
2451870.901630	49672	2451870.901630	2451870.902109	-41.415466	5.183745
2452284.679000	56307	2452284.679000	2452284.679589	-50.924648	0.863745
2452284.678950	56307	2452284.678950	2452284.679589	-55.244641	5.183745
2452284.741360	56308	2452284.741360	2452284.741952	-51.170513	1.727745
2454914.832280	98482	2454914.832280	2454914.832599	-27.598885	0.863745
2454914.894660	98483	2454914.894660	2454914.894962	-26.116736	0.863745
2454916.827930	98514	2454916.827930	2454916.828210	-24.234228	1.727745
2454919.696600	98560	2454919.696600	2454919.696901	-26.039489	1.727745
2454920.756780	98577	2454920.756780	2454920.757070	-25.034988	1.727745
2454922.627670	98607	2454922.627670	2454922.627955	-24.634588	1.727745
2454922.690020	98608	2454922.690020	2454922.690318	-25.744459	0.863745
2454922.752370	98609	2454922.752370	2454922.752681	-26.854330	0.863745
2454922.814730	98610	2454922.814730	2454922.815044	-27.100155	0.863745
2454937.781830	98850	2454937.781830	2454937.782127	-25.624926	1.727745
2454937.844200	98851	2454937.844200	2454937.844489	-25.006784	0.863745
2454938.717290	98865	2454938.717290	2454938.717569	-24.128777	1.727745
2454938.779610	98866	2454938.779610	2454938.779932	-27.830628	0.863745
2454940.650510	98896	2454940.650510	2454940.650817	-26.566221	2.591745
2454940.712870	98897	2454940.712870	2454940.713180	-26.812086	0.863745
2454940.775240	98898	2454940.775240	2454940.775543	-26.193944	2.591745
2454940.837640	98899	2454940.837640	2454940.837906	-22.983782	1.727745
2454941.773050	98914	2454941.773050	2454941.773349	-25.807585	0.863745
2454941.835410	98915	2454941.835410	2454941.835712	-26.053450	2.591745
2454942.646120	98928	2454942.646120	2454942.646429	-26.657510	0.863745
2454942.770850	98930	2454942.770850	2454942.771154	-26.285233	0.863745
2454942.833220	98931	2454942.833220	2454942.833517	-25.667091	0.863745
2454942.895590	98932	2454942.895590	2454942.895880	-25.048949	2.591745
2454943.706300	98945	2454943.706300	2454943.706597	-25.653009	0.863745
2454943.768650	98946	2454943.768650	2454943.768960	-26.762880	0.863745
2454943.831010	98947	2454943.831010	2454943.831323	-27.008745	1.727745
2454970.647030	99377	2454970.647030	2454970.647346	-27.317695	3.455745
2454970.709410	99378	2454970.709410	2454970.709709	-25.835547	3.455745
2454993.658930	99746	2454993.658930	2454993.659236	-26.453608	1.727745
2454998.647980	99826	2454998.647980	2454998.648264	-24.521855	1.727745
2455005.632600	99938	2455005.632600	2455005.632903	-26.137416	2.591745
2455135.970980	102028	2455135.970980	2455135.971250	-23.298968	1.727745
2455156.924900	102364	2455156.924900	2455156.925166	-22.961734	1.727745
2455156.987240	102365	2455156.987240	2455156.987529	-24.935572	1.727745
2455157.922710	102380	2455157.922710	2455157.922971	-22.575375	2.591745
2455158.982870	102397	2455158.982870	2455158.983140	-23.298888	1.727745
2455160.916110	102428	2455160.916110	2455160.916388	-24.008359	1.727745
2455160.978470	102429	2455160.978470	2455160.978751	-24.254224	1.727745
2455161.913910	102444	2455161.913910	2455161.914193	-24.486007	1.727745
2455161.976290	102445	2455161.976290	2455161.976556	-23.003858	2.591745
2455162.911740	102460	2455162.911740	2455162.911999	-22.371675	2.591745
2455205.942100	103150	2455205.942100	2455205.942362	-22.666503	0.863745
2455206.004460	103151	2455206.004460	2455206.004725	-22.912368	0.863745
2455206.939920	103166	2455206.939920	2455206.940168	-21.416178	0.863745
2455207.002310	103167	2455207.002310	2455207.002531	-19.070023	1.727745
